ID,Acessibilidade_fisica,Infraestruturas_dificuldade_locomocao,Infraestrutura_auditivas_visuais,Outras_infra_auditivas_visuais,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
80812,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu da Imagem e do Som de Limoeiro do Norte,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,CE,Limoeiro do Norte,http://www.mislimoeirodonorte.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80812
80813,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Colonial,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SC,Nova Trento,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80813
80814,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu da Psiquiatria do Centro Integral da Saúde de Santa Rita,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,Santa Rita do Passa Quatro,http://www.museudocais-sr.org,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80814
80815,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Estadual Nhamundá,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AM,Manaus,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80815
80816,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Cultural Rs,PARTICULAR,Fechado,Clássico/Tradicional,História,RS,Rosário do Sul,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80816
80817,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Museu Fazenda da Cascata,PRIVADA – Empresa,Aberto,Clássico/Tradicional,História,RS,Alegrete,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80817
80818,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Memorial da Irmandade de Nossa Senhora da Boa Morte,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,BA,Cachoeira,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80818
80821,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Centro Cultural João Ferreira da Silva,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,AL,Piaçabuçu,http://www.centroculturalpbu.blogspot.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80821
80825,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Centro Cultural Pasquale Marchese,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,RS,Pedro Osório,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80825
80826,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,- NÃO INFORMADO -,Parque Estadual Mata São Francisco,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Cornélio Procópio,http://www.iap.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80826
